tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,año_prestamo,mes_prestamo,dia_prestamo,dia_semana
9,2888496.0,9,57,1,0.0,0.3333333333333333,271312,95.227787,826.0,6,6,0.0,76414.0,76414.0,0.0,4,0,0,1204496.0,Desconocido,1,2025,7,20,6
4,1823616.0,12,54,0,0.278182688134952,-0.5333333333333333,145471,81.231786,767.0,9,7,0.0,103751.0,103751.0,0.0,4,0,2,1794257.0,Decreciente,1,2025,5,13,1
9,1381728.0,11,53,0,0.34772836016868997,1.3333333333333333,116850,95.227787,823.0,0,2,0.0,0.0,14442.5,0.0,0,0,0,908526.0,Estable,1,2024,12,20,4
4,5436000.0,36,52,1,-0.417274032202428,-0.38666666666666666,175764,95.227787,782.0,4,4,0.0,14191.0,14191.0,0.0,1,0,2,1381026.0,Estable,1,2024,12,30,0
4,6286333.2,36,41,1,-0.278182688134952,0.13333333333333333,203550,95.227787,742.0,6,9,0.0,37225.0,37225.0,0.0,2,2,0,2297504.0,Creciente,1,2025,1,11,5
4,900000.0,8,40,0,-0.17386418008434498,-0.3333333333333333,102603,95.227787,789.0,8,3,0.0,9128.0,9128.0,0.0,3,0,2,995923.0,Creciente,1,2025,5,27,1
4,1211400.0,10,39,1,-0.5215925402530349,-0.13333333333333333,112098,95.227787,854.0,4,2,0.0,10593.0,10593.0,0.0,3,0,1,1765385.0,Creciente,1,2025,2,2,6
4,3942000.0,6,37,1,0.9249574380487153,2.574,593344,95.227787,841.0,6,5,0.0,26689.0,26689.0,0.0,4,0,1,3745463.0,Creciente,1,2025,8,19,1
9,3132021.6,10,37,1,0.417274032202428,1.0,265644,56.839598,769.0,1,11,0.0,0.0,0.0,0.0,0,0,0,1204496.0,Desconocido,0,2025,1,9,3
4,4338000.0,6,37,0,0.4763878534311053,-0.268,643135,95.227787,764.0,4,5,0.0,18463.0,18463.0,0.0,3,0,0,1204496.0,Desconocido,1,2025,7,24,3
9,3675778.8,10,58,1,0.49029698783785286,1.2826666666666666,316196,95.227787,773.0,10,5,0.0,174791.0,152317.0,0.0,5,3,1,1204496.0,Desconocido,1,2025,8,30,5
9,1431502.8,9,46,0,-0.17386418008434498,0.3333333333333333,134138,95.227787,823.0,5,2,0.0,18293.0,17722.0,0.0,2,1,1,1204496.0,Desconocido,1,2025,5,25,6
4,1968000.0,6,43,1,0.357812482613582,0.0,292782,95.227787,789.0,6,5,0.0,78449.0,78449.0,0.0,4,0,1,5693544.0,Decreciente,1,2025,2,22,5
4,3111064.8,24,41,1,-0.139091344067476,-0.6,138629,95.227787,779.0,7,5,0.0,50130.0,23130.0,0.0,3,2,2,1198083.0,Creciente,1,2025,4,24,3
9,1422139.2,11,67,1,0.6954567203373799,0.0,110836,95.227787,830.0,10,4,0.0,24665.0,24665.0,0.0,8,0,1,1204496.0,Desconocido,1,2025,3,26,2
10,1456800.0,12,67,0,-0.208637016101214,0.13333333333333333,114302,95.227787,736.0,5,5,0.0,66676.0,66676.0,0.0,2,0,2,908526.0,Estable,1,2025,1,17,4
4,1284000.0,6,66,1,0.0,0.13333333333333333,193014,95.227787,734.0,11,4,0.0,183203.0,164010.0,0.0,4,0,4,4722152.0,Creciente,1,2025,6,16,0
4,1451220.0,6,64,1,0.5208970835326976,0.6666666666666666,215398,62.667613,814.0,1,2,0.0,9925.0,9925.0,0.0,0,1,0,4299310.0,Decreciente,0,2025,2,22,5
9,1109160.0,10,63,0,-0.382501196185559,0.0,95346,95.227787,772.0,2,6,0.0,284.0,284.0,0.0,0,0,2,90853.0,Estable,1,2025,5,16,4
4,2818080.0,12,62,1,-0.21211429970290088,-0.434,226199,95.227787,812.0,2,3,0.0,2955.0,2955.0,0.0,1,0,0,3883858.0,Creciente,1,2025,9,21,6
9,2095539.5999999999,10,62,0,-0.6954567203373799,-0.06666666666666667,178201,95.227787,747.0,2,0,0.0,379.0,379.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,8,3
9,1355330.4,3,60,1,0.0,1.0,359607,95.227787,881.0,21,5,0.0,1294959.0,1294959.0,0.0,18,0,3,13750000.0,Creciente,1,2025,3,6,3
4,639600.0,6,60,0,-0.7379480827649134,0.02,96604,95.227787,825.0,7,7,0.0,35746.0,24680.0,0.0,5,1,0,966736.0,Creciente,1,2025,8,1,4
9,1725919.2,10,60,0,0.17386418008434498,0.5333333333333333,147000,95.227787,804.0,7,2,0.0,25786.0,25786.0,0.0,4,0,1,2139347.0,Creciente,1,2025,6,19,3
4,1663200.0,24,59,0,0.07789115267778655,-0.144,83280,95.227787,852.0,6,4,0.0,54010.0,54010.0,0.0,4,2,0,1204496.0,Desconocido,1,2026,3,27,4
4,736800.0,6,58,0,-0.33729650936362926,-0.532,111285,95.227787,896.0,6,6,0.0,4293.0,2053.0,0.0,2,0,3,977131.0,Creciente,1,2025,9,22,0
4,838140.0,6,52,1,-0.417274032202428,-0.26666666666666666,124607,95.227787,782.0,8,3,0.0,40640.0,40640.0,0.0,3,2,1,773800.0,Creciente,1,2025,6,1,6
9,2023095.5999999999,9,37,1,0.0,0.6666666666666666,191176,95.227787,808.0,1,2,0.0,0.0,0.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,2,27,3
9,3092839.1999999997,9,65,1,1.7386418008434499,1.3333333333333333,288844,95.227787,831.0,12,3,0.0,278813.0,206762.0,0.0,9,2,0,1204496.0,Desconocido,1,2025,1,29,2
4,740400.0,6,64,1,-0.486819704236166,0.0,109920,95.227787,874.0,4,4,0.0,37031.0,12501.0,0.0,2,1,0,3235082.0,Creciente,1,2024,12,2,0
9,1549425.5999999999,11,63,0,-0.34772836016868997,-0.13333333333333333,131556,95.227787,849.0,4,4,0.0,87211.0,37322.0,0.0,3,1,0,946640.0,Creciente,1,2025,5,11,6
9,3613777.1999999997,10,63,0,1.5647776207591049,0.0,307631,95.227787,871.0,4,6,0.0,8149.0,8149.0,0.0,3,0,1,1385510.0,Decreciente,1,2025,5,17,5
9,1736229.5999999999,10,61,1,-0.5389789582614695,-0.36666666666666664,147259,95.227787,781.0,3,3,0.0,25601.0,25601.0,0.0,2,0,0,1585539.0,Creciente,1,2025,1,29,2
4,630000.0,6,60,1,-0.278182688134952,-0.5666666666666667,94360,95.227787,792.0,7,4,0.0,20548.0,20548.0,0.0,4,0,1,2076373.0,Creciente,1,2025,6,12,3
4,1419600.0,6,59,0,0.5076834058462874,0.576,216225,95.227787,895.0,5,5,0.0,16422.0,16422.0,0.0,3,0,0,983368.0,Creciente,1,2025,10,4,5
9,2600991.6,11,57,1,1.0431850805060698,-0.6666666666666666,219585,95.227787,890.0,23,8,0.0,297080.0,65933.0,0.0,12,1,1,3184043.0,Creciente,1,2025,7,18,4
9,3988015.1999999997,10,57,1,0.3233873749568817,0.31533333333333335,343055,95.227787,902.0,6,2,0.0,18603.0,18603.0,0.0,4,0,0,1497391.0,Decreciente,1,2025,9,13,5
9,7605769.199999999,10,27,0,1.7386418008434499,2.466666666666667,647458,95.227787,836.0,10,7,0.0,214129.0,214129.0,0.0,9,0,1,1000000.0,Estable,1,2025,6,7,5
9,3067707.6,9,55,0,0.34772836016868997,0.6666666666666666,289196,95.227787,836.0,6,0,0.0,4652.0,4652.0,0.0,1,0,4,1204496.0,Desconocido,1,2024,12,7,5
9,1850478.0,10,57,0,0.34772836016868997,0.6666666666666666,157361,95.227787,862.0,3,2,0.0,4277.0,4277.0,0.0,2,0,0,1036000.0,Estable,1,2025,4,30,2
4,2364600.0,6,55,1,0.0,0.0,350968,95.227787,843.0,4,2,0.0,27469.0,27469.0,0.0,3,0,0,1204496.0,Desconocido,1,2025,2,3,0
9,2479052.4,10,56,0,0.0,0.6666666666666666,210262,95.227787,806.0,2,0,0.0,12347.0,4899.0,0.0,1,0,1,1204496.0,Desconocido,1,2024,12,30,0
9,2665996.8,10,55,1,-0.208637016101214,0.13333333333333333,227068,95.227787,853.0,6,2,0.0,24863.0,15636.0,0.0,2,1,1,2172323.0,Creciente,1,2025,6,26,3
4,1950000.0,12,55,0,0.278182688134952,0.5333333333333333,155553,95.227787,834.0,4,3,0.0,5103.0,5103.0,0.0,2,0,0,941789.0,Creciente,1,2025,5,6,1
4,1436400.0,12,56,0,1.5585185102760686,0.5686666666666667,120090,95.227787,767.0,8,9,0.0,60144.0,60144.0,0.0,5,0,3,979166.0,Estable,1,2025,12,25,3
4,937200.0,6,55,1,0.1321367768641022,-0.6666666666666666,142265,95.227787,858.0,2,4,0.0,0.0,0.0,0.0,1,0,0,1093916.0,Decreciente,1,2025,10,17,4
9,3483885.6,10,55,0,0.23645528491470919,-0.20533333333333334,307236,95.227787,894.0,6,1,0.0,21172.0,21172.0,0.0,4,0,0,2187663.0,Creciente,1,2025,11,29,5
4,1791360.0,10,56,1,-0.486819704236166,-0.2,165590,95.227787,876.0,2,3,0.0,0.0,0.0,0.0,2,0,0,1238166.0,Creciente,1,2025,1,28,1
4,630000.0,6,56,1,-0.4381377338125494,-0.3353333333333333,95633,95.227787,760.0,9,4,0.0,8568.0,8568.0,0.0,1,1,4,1009632.0,Creciente,1,2025,9,24,2
6,590929.2,6,54,1,-0.34772836016868997,-0.4,87913,95.227787,759.0,8,6,0.0,79830.0,79830.0,0.0,0,2,4,1643865.0,Creciente,1,2025,6,9,0
9,1388274.0,9,51,1,0.0,0.13333333333333333,130087,95.227787,844.0,5,4,0.0,28392.0,28392.0,0.0,4,0,1,1204496.0,Desconocido,1,2025,5,29,3
4,1847880.0,6,45,1,0.6954567203373799,-0.26666666666666666,274726,95.227787,825.0,4,3,0.0,74973.0,74973.0,0.0,3,0,0,1204496.0,Desconocido,1,2025,4,25,4
4,1680000.0,18,44,1,0.208637016101214,0.29333333333333333,93219,95.227787,793.0,13,5,0.0,160544.0,160544.0,0.0,6,1,5,666253.0,Estable,1,2025,4,26,5
9,1185660.0,5,61,0,0.6954567203373799,0.6666666666666666,192462,95.227787,716.0,4,2,0.0,48474.0,37174.0,0.0,1,1,1,1204496.0,Desconocido,1,2025,4,20,6
9,5128486.8,10,65,1,52.51208216960242,49.75533333333333,437718,47.613894,902.0,7,3,0.0,299842.0,151259.0,0.0,5,0,2,6047155.0,Creciente,0,2025,8,9,5
4,3524919.6,6,43,1,1.7629827860552583,-0.38266666666666665,534183,95.227787,870.0,4,7,0.0,20294.0,20294.0,0.0,3,0,1,1193771.0,Creciente,1,2025,10,25,5
4,1419600.0,6,41,0,0.8554117660149774,1.5026666666666666,215505,89.979287,762.0,7,7,0.0,161933.0,161933.0,0.0,3,0,2,4040223.0,Creciente,1,2025,9,25,3
9,964018.7999999999,8,64,0,-0.34772836016868997,-0.2,100675,95.227787,802.0,0,1,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,17,5
4,2615580.0,12,62,0,-0.17386418008434498,-0.13333333333333333,205236,95.227787,805.0,9,3,0.0,36049.0,36049.0,0.0,4,1,1,1204496.0,Desconocido,1,2024,12,30,0
4,8640000.0,36,58,1,0.34772836016868997,-0.5333333333333333,299965,95.227787,824.0,3,6,0.0,2117.0,2117.0,0.0,2,0,1,1592424.0,Creciente,1,2025,7,14,0
9,1450525.2,10,51,0,0.19318222913351657,0.37258933333333333,123027,95.227787,785.0,3,0,0.0,4346.0,114.0,0.0,0,0,3,1204496.0,Desconocido,1,2025,1,1,2
4,684600.0,12,48,0,0.278182688134952,0.1,53718,95.227787,809.0,1,5,0.0,48161.0,48161.0,0.0,1,0,0,726821.0,Decreciente,1,2024,12,28,5
4,2040000.0,12,38,1,-0.45204686821929696,-0.5333333333333333,160537,95.227787,780.0,5,0,0.0,2077.0,2077.0,0.0,1,1,1,1379560.0,Creciente,1,2025,1,11,5
9,2013627.5999999999,9,58,0,1.7386418008434499,2.0,188235,95.227787,817.0,1,2,0.0,61.0,61.0,0.0,0,0,0,916841.0,Creciente,1,2025,2,15,5
9,3669322.8,10,42,1,0.6954567203373799,2.626,315641,95.227787,793.0,7,8,0.0,129728.0,129728.0,0.0,5,0,2,30285.0,Decreciente,1,2025,8,24,6
9,5167542.0,10,41,0,0.0,0.0,438287,95.227787,856.0,5,3,0.0,39797.0,29103.0,0.0,4,0,0,908526.0,Estable,1,2025,1,20,0
4,857628.0,6,64,1,-0.6954567203373799,-0.45066666666666666,127584,95.227787,868.0,6,0,0.0,8059.0,8059.0,0.0,4,0,1,908526.0,Estable,1,2025,1,31,4
4,2341200.0,18,57,1,-0.3233873749568817,-0.246,132405,95.227787,868.0,5,2,0.0,9604.0,9604.0,0.0,2,1,2,1204496.0,Desconocido,1,2025,8,13,2
9,3201871.1999999997,9,55,0,1.0431850805060698,0.9333333333333333,298598,95.227787,785.0,5,2,0.0,30866.0,30866.0,0.0,5,0,0,905733.0,Creciente,1,2024,12,13,4
4,1416000.0,12,55,0,-0.417274032202428,-0.4666666666666667,111155,95.227787,765.0,4,7,0.0,11366.0,5413.0,0.0,0,1,3,908526.0,Decreciente,1,2024,12,23,0
4,2909254.8,12,54,1,-0.33729650936362926,-0.5342666666666667,229979,95.227787,783.0,1,2,0.0,694.0,694.0,0.0,0,0,1,1454600.0,Creciente,1,2025,3,25,1
9,3553801.1999999997,9,54,1,0.278182688134952,1.2666666666666666,333166,95.227787,815.0,4,5,0.0,407.0,407.0,0.0,2,0,0,950105.0,Creciente,1,2025,6,22,6
4,4524000.0,6,53,0,3.43207891486497,6.902,681014,95.227787,765.0,25,9,0.0,373870.0,324682.0,0.0,16,3,4,969508.0,Creciente,1,2025,8,25,0
9,2229298.8,2,53,0,-0.07510932579643703,-0.5886666666666667,889716,95.227787,849.0,3,2,0.0,1294.0,1294.0,0.0,0,1,0,1204496.0,Desconocido,1,2025,12,25,3
4,4454400.0,10,48,1,0.5215925402530349,-0.06666666666666667,411464,95.227787,825.0,9,3,0.0,16131.0,16131.0,0.0,8,0,1,908526.0,Estable,1,2024,12,15,6
4,726600.0,6,47,0,-0.34772836016868997,-0.06666666666666667,108457,95.227787,838.0,3,2,0.0,12551.0,12551.0,0.0,2,0,0,1232583.0,Creciente,1,2025,6,25,2
4,366000.0,6,43,1,0.34772836016868997,0.6666666666666666,54361,95.227787,755.0,13,8,0.0,147978.0,129015.0,0.0,2,2,7,3759105.0,Creciente,1,2025,2,16,6
9,7748215.199999999,10,43,0,1.7386418008434499,1.3333333333333333,658893,91.99794,816.0,10,1,0.0,228749.0,228749.0,0.0,5,0,2,1150000.0,Estable,1,2025,5,11,6
9,1015233.6,10,42,0,-0.591138212286773,0.0,86334,95.227787,756.0,4,2,0.0,58566.0,58566.0,0.0,2,0,2,908526.0,Estable,1,2025,4,21,0
4,590929.2,6,43,1,-0.38322551435979035,-0.6573333333333333,89253,95.227787,787.0,2,4,0.0,0.0,0.0,0.0,0,1,1,1977103.0,Creciente,1,2025,8,26,1
9,2500390.8,10,42,1,3.1095219152321714,0.924,215087,95.227787,832.0,6,5,0.0,233622.0,233622.0,0.0,4,0,2,11171740.0,Decreciente,1,2025,8,21,3
9,1736228.4,11,41,0,-0.34772836016868997,0.0,135083,95.227787,825.0,2,2,0.0,12980.0,12980.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,1,31,4
4,2256000.0,6,40,0,-0.382501196185559,-0.5306666666666666,341901,95.227787,815.0,2,1,0.0,445.0,445.0,0.0,1,0,0,983368.0,Creciente,1,2025,9,27,5
4,990000.0,6,40,1,0.1251822096607284,0.035333333333333335,150289,95.227787,795.0,4,6,0.0,76161.0,34044.0,0.0,1,3,0,2523774.0,Decreciente,1,2025,8,28,3
4,2832000.0,6,37,0,4.172740322024279,5.333333333333333,426729,95.227787,818.0,13,9,0.0,176416.0,155833.0,0.0,9,2,1,133334.0,Decreciente,1,2025,7,19,5
4,2884800.0,18,51,1,-0.591138212286773,-0.4,160329,95.227787,824.0,5,5,0.0,6191.0,6191.0,0.0,2,1,0,1334132.0,Creciente,1,2025,2,23,6
9,4705081.2,10,46,1,-0.6954567203373799,0.27466666666666667,439933,95.227787,808.0,2,3,0.0,29847.0,29847.0,0.0,1,0,0,893333.0,Creciente,1,2025,8,1,4
4,22502400.0,8,41,1,-1.0431850805060698,-0.6666666666666666,2671342,95.227787,877.0,13,12,0.0,484531.0,480197.0,0.0,5,4,2,3686666.0,Creciente,1,2025,12,29,0
4,1458000.0,10,40,1,-0.5215925402530349,-0.3333333333333333,137465,95.227787,756.0,8,10,0.0,13068.0,13068.0,0.0,3,0,4,1204496.0,Desconocido,1,2025,7,15,1
9,1143631.2,9,38,0,1.0431850805060698,1.6666666666666667,106652,91.728786,786.0,10,4,0.0,73476.0,60883.0,0.0,4,5,1,923771.0,Creciente,1,2025,3,14,4
9,2388712.8,3,62,1,-0.417274032202428,-0.6666666666666666,636884,95.227787,780.0,1,2,0.0,0.0,0.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,9,7,6
4,2520000.0,8,60,0,0.6954567203373799,0.6666666666666666,286424,95.227787,842.0,8,2,0.0,45895.0,45895.0,0.0,3,2,0,916148.0,Creciente,1,2025,1,15,2
9,1183695.5999999999,9,58,0,0.17386418008434498,0.6666666666666666,110653,95.227787,803.0,0,0,0.0,0.0,14442.5,0.0,0,0,0,923771.0,Creciente,1,2025,2,23,6
4,612000.0,12,54,1,-0.6954567203373799,-0.6066666666666667,48161,95.227787,782.0,2,4,0.0,5701.0,5701.0,0.0,0,1,1,1082243.0,Decreciente,1,2025,1,16,3
4,1332000.0,12,53,0,-0.17386418008434498,-0.5733333333333334,105607,95.227787,794.0,7,4,0.0,8190.0,8190.0,0.0,1,1,5,933473.0,Creciente,1,2025,4,2,2
9,4106260.8,2,52,0,0.518115256651348,0.29,1644056,95.227787,892.0,9,1,0.0,11347.0,11347.0,0.0,7,0,0,1204496.0,Desconocido,1,2026,3,5,3
9,1087909.2,10,49,1,-0.17386418008434498,0.13333333333333333,92417,95.227787,831.0,4,2,0.0,2534.0,2534.0,0.0,3,0,0,1204496.0,Desconocido,1,2025,3,27,3
9,2672316.0,10,61,0,0.0,0.3333333333333333,226297,95.227787,909.0,5,2,0.0,61490.0,54166.0,0.0,0,1,3,1204496.0,Desconocido,1,2024,12,13,4
4,1036800.0,6,53,1,0.069545672033738,0.3333333333333333,153606,95.227787,853.0,2,3,0.0,0.0,0.0,0.0,1,0,1,1204496.0,Desconocido,1,2025,1,20,0
9,2944532.4,9,53,1,0.17386418008434498,0.13333333333333333,275257,95.227787,808.0,6,5,0.0,8880.0,8880.0,0.0,2,0,3,923771.0,Creciente,1,2025,2,14,4
9,2365598.4,9,50,1,0.6954567203373799,1.3333333333333333,221138,91.410695,772.0,14,8,0.0,673559.0,645571.0,0.0,5,2,2,2019479.0,Creciente,1,2025,2,19,2
4,1200000.0,6,49,0,0.278182688134952,0.5333333333333333,179733,95.227787,871.0,5,3,0.0,49446.0,49446.0,0.0,1,1,1,946640.0,Creciente,1,2025,5,20,1
9,964018.7999999999,8,65,0,-0.34772836016868997,-0.2,100675,95.227787,802.0,1,0,0.0,0.0,0.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,5,25,6
9,3633909.6,10,59,1,0.6954567203373799,1.0,309345,95.227787,833.0,13,4,0.0,197181.0,197181.0,0.0,10,0,0,1204496.0,Desconocido,1,2025,6,1,6
4,819600.0,6,55,0,-0.0521592540253035,-0.20666666666666667,124837,95.227787,865.0,3,2,0.0,5041.0,5041.0,0.0,1,0,1,1204496.0,Desconocido,1,2025,10,7,1
4,2573472.0,12,54,1,0.069545672033738,-0.6666666666666666,202769,95.227787,870.0,4,3,0.0,54009.0,54009.0,0.0,4,0,0,1204496.0,Desconocido,1,2025,2,9,6
4,1348800.0,12,58,0,0.278182688134952,-0.4,105829,95.227787,799.0,6,8,0.0,59747.0,44232.0,0.0,1,2,2,908526.0,Estable,1,2024,12,27,4
4,1560000.0,6,54,0,-0.4277058830074887,-0.15533333333333332,234452,95.227787,724.0,8,9,0.0,1770.0,1770.0,0.0,3,0,1,1204496.0,Desconocido,1,2025,9,13,5
9,1187770.8,10,53,1,-0.34772836016868997,-0.13333333333333333,101006,95.227787,804.0,3,4,0.0,0.0,0.0,0.0,1,0,0,939017.0,Creciente,1,2025,5,2,4
9,1957392.0,10,48,1,0.0,0.26666666666666666,166191,95.227787,773.0,4,2,0.0,15362.0,15362.0,0.0,2,0,2,1204496.0,Desconocido,1,2025,3,7,4
4,528000.0,6,38,0,-0.417274032202428,-0.18666666666666668,78494,95.227787,785.0,7,4,0.0,3333.0,3333.0,0.0,1,2,3,1825581.0,Decreciente,1,2025,3,30,6
4,2752800.0,6,37,0,-0.6954567203373799,0.6713333333333333,415779,95.227787,689.0,6,5,0.0,15676.0,15676.0,0.0,3,0,2,851937.0,Creciente,1,2025,8,10,6
9,1604400.0,5,51,0,0.34772836016868997,0.6666666666666666,260282,95.227787,802.0,3,2,0.0,93070.0,93070.0,0.0,2,0,1,925157.0,Creciente,1,2025,3,22,5
9,3103392.0,5,47,0,0.34772836016868997,0.6666666666666666,503464,95.227787,803.0,12,4,0.0,269961.0,269961.0,0.0,9,0,1,1590909.0,Creciente,1,2025,3,19,2
9,1065600.0,2,42,1,10.730897194805772,7.246666666666667,444000,95.227787,876.0,12,9,0.0,683495.0,683495.0,0.0,8,0,3,18486833.0,Creciente,1,2025,11,24,0
9,1450628.4,9,42,0,-0.625911048303642,-0.26666666666666666,135476,95.227787,800.0,0,2,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,1,12,6
9,1602044.4,10,41,0,-0.069545672033738,0.0,135878,95.227787,838.0,3,2,0.0,120.0,120.0,0.0,1,0,1,920104.0,Decreciente,1,2025,2,12,2
9,3521991.6,10,37,1,0.208637016101214,0.3333333333333333,298249,95.227787,926.0,5,0,0.0,2426.0,2426.0,0.0,0,0,3,1204496.0,Desconocido,1,2024,12,1,6
9,1607935.2,10,38,1,3.1295552415182097,4.0,136521,95.227787,753.0,3,1,0.0,0.0,0.0,0.0,0,0,1,6299188.0,Creciente,1,2025,2,26,2
4,3652395.6,18,55,0,0.0,0.2,202990,95.227787,791.0,6,3,0.0,40923.0,19635.0,0.0,3,0,1,2171761.0,Creciente,1,2025,1,25,5
4,824400.0,8,63,0,-0.625911048303642,-0.4666666666666667,95321,91.028987,812.0,4,0,0.0,5077.0,1938.0,0.0,2,1,1,1204496.0,Desconocido,1,2025,7,8,1
9,536592.0,9,53,0,-0.0556365376269904,-0.6666666666666666,51928,95.227787,813.0,1,2,0.0,62761.0,0.0,0.0,0,1,0,1204496.0,Desconocido,1,2025,11,21,4
9,840000.0,3,48,0,-0.34772836016868997,-0.2,223006,95.227787,820.0,9,3,0.0,57691.0,57691.0,0.0,6,0,2,1246666.0,Decreciente,1,2025,5,16,4
9,2234678.4,10,48,0,-0.17386418008434498,0.0,189734,95.227787,847.0,4,2,0.0,1815.0,1815.0,0.0,0,1,2,1204496.0,Desconocido,1,2025,2,21,4
4,3150000.0,12,46,1,-0.5215925402530349,-0.6666666666666666,248982,95.227787,845.0,6,4,0.0,4730.0,4730.0,0.0,4,0,1,925157.0,Creciente,1,2025,3,15,5
9,5915808.0,3,44,1,-0.0556365376269904,-0.6666666666666666,1588953,95.227787,769.0,3,8,0.0,0.0,0.0,0.0,0,0,0,1204496.0,Desconocido,1,2025,11,5,2
4,1723200.0,6,42,0,0.417274032202428,0.6666666666666666,257215,95.227787,811.0,2,4,0.0,40231.0,40231.0,0.0,2,0,0,516667.0,Decreciente,1,2025,3,28,4
9,3383991.6,11,36,1,0.3998876141939935,0.3333333333333333,261405,95.227787,828.0,5,6,0.0,3214.0,3214.0,0.0,1,0,1,1644444.0,Creciente,1,2024,12,13,4
9,4360213.2,9,44,0,1.0431850805060698,2.6666666666666665,406622,81.231786,800.0,11,5,0.0,118781.0,118781.0,0.0,7,0,1,1388500.0,Creciente,1,2024,12,1,6
4,840000.0,6,41,0,0.17386418008434498,0.0,124933,95.227787,795.0,13,2,0.0,35203.0,35203.0,0.0,6,0,3,950105.0,Creciente,1,2025,6,11,2
9,1237076.4,10,39,0,0.0,0.8666666666666667,105309,95.227787,769.0,1,2,0.0,316.0,316.0,0.0,1,0,0,1204496.0,Desconocido,1,2025,6,5,3
9,1185660.0,8,37,1,0.34772836016868997,0.0,123554,88.229786,808.0,15,3,0.0,251441.0,80843.0,0.0,5,1,8,1118333.0,Creciente,1,2025,3,13,3
4,1693663.2,12,62,0,-0.34772836016868997,-0.3333333333333333,134268,95.227787,754.0,6,8,0.0,19490.0,19490.0,0.0,1,3,1,985609.0,Creciente,1,2025,4,1,1
9,4679839.2,9,57,0,-0.486819704236166,0.0,438732,95.227787,799.0,0,0,0.0,0.0,14442.5,0.0,0,0,0,1204496.0,Desconocido,1,2025,6,29,6
9,1209436.8,10,52,1,-0.312955524151821,0.0,102740,95.227787,835.0,3,2,0.0,6222.0,45.0,0.0,0,1,0,3502115.0,Decreciente,1,2025,3,21,4
4,1063200.0,6,46,0,0.17386418008434498,1.3333333333333333,158441,95.227787,842.0,6,1,0.0,16513.0,16513.0,0.0,4,0,0,1204496.0,Desconocido,1,2025,4,1,1
4,1213905.5999999999,12,41,0,0.34772836016868997,0.13333333333333333,96818,91.728786,713.0,11,2,0.0,94439.0,89966.0,0.0,7,0,3,1204496.0,Desconocido,1,2025,5,10,5
4,1249516.8,6,52,1,-0.6954567203373799,-0.6666666666666666,188279,95.227787,816.0,4,2,0.0,61842.0,61842.0,0.0,4,0,0,1000000.0,Creciente,1,2025,7,26,5
4,842922.0,6,47,1,-0.17386418008434498,0.0,125396,95.227787,791.0,9,10,0.0,44416.0,37230.0,0.0,6,0,1,2991604.0,Decreciente,1,2025,2,3,0
9,1009570.7999999999,9,63,1,0.34772836016868997,0.6666666666666666,94511,95.227787,808.0,4,3,0.0,47858.0,47858.0,0.0,2,0,2,1307041.0,Creciente,1,2025,4,17,3
4,860479.2,6,60,0,-0.4937742714395398,-0.5733333333333334,127805,95.227787,789.0,2,2,0.0,1828.0,1828.0,0.0,0,0,2,1204496.0,Desconocido,1,2025,7,23,2
4,2114320.8,6,60,0,-0.37346025882117306,-0.6566666666666666,314034,95.227787,858.0,4,3,0.0,8715.0,8715.0,0.0,4,0,0,908526.0,Estable,1,2025,7,22,1
4,1491702.0,12,51,0,-0.660683884320511,-0.44666666666666666,117049,95.227787,805.0,1,0,0.0,1219.0,1219.0,0.0,0,0,1,1204496.0,Desconocido,1,2024,12,12,3
4,2037927.5999999999,6,47,0,-0.1321367768641022,4.716666666666667,302688,95.227787,765.0,2,0,0.0,11456.0,6000.0,0.0,0,0,2,1204496.0,Desconocido,1,2025,7,22,1
9,1801722.0,10,43,0,0.0,0.6666666666666666,152974,85.538247,783.0,5,5,0.0,36985.0,21931.0,0.0,3,2,0,1000000.0,Decreciente,1,2025,3,12,2
4,1800000.0,6,59,1,-0.34772836016868997,0.0,267156,95.227787,871.0,9,3,0.0,68452.0,59630.0,0.0,3,2,2,1453515.0,Estable,1,2024,12,25,2
4,2966400.0,12,52,0,0.0,0.0,232891,95.227787,867.0,5,0,0.0,49046.0,25344.0,0.0,2,2,0,2688338.0,Estable,1,2024,12,25,2
4,1770000.0,6,47,1,0.34772836016868997,1.3333333333333333,263311,95.227787,829.0,3,1,0.0,26322.0,26322.0,0.0,1,0,1,3441302.0,Decreciente,1,2025,2,8,5
